P0,P1,P2,full_visibility,obscurity_sky,obscurity_sun,proximity_edge,proximity_noise,visibility_sky,visibility_sun,proximity_north1,proximity_south1,proximity_west1,proximity_east1
-37.4859313965,21.0,20.9715270996,0.438779711723,0.554564416409,0.900861620903,0.999000012875,0.850637435913,0.00774871883914,0.00189476716332,0.831749558449,0.184856712818,0.703820705414,0.309400588274
-35.0588798523,21.0,22.7348842621,0.428341120481,0.544883549213,0.886322617531,0.999000012875,0.837674260139,0.00911164097488,0.00229612947442,0.820000946522,0.196426227689,0.689138948917,0.323926329613
-34.3951873779,18.0,26.9252910614,0.265913665295,0.410232782364,0.600215375423,0.816229104996,0.805743515491,0.0177319422364,0.00820099655539,0.789834797382,0.22090549767,0.683203995228,0.324863612652
-31.9681339264,18.0,28.6886463165,0.258902728558,0.405832469463,0.58411860466,0.790341377258,0.792755067348,0.0173837523907,0.00852931477129,0.778068959713,0.232530802488,0.668500006199,0.339462667704
-34.3951873779,21.0,26.9252910614,0.38332042098,0.513201057911,0.804280996323,0.999000012875,0.811307013035,0.0108216060326,0.00341170700267,0.792088150978,0.223938345909,0.685124576092,0.327900230885
-31.9681339264,21.0,28.6886463165,0.371337562799,0.507920563221,0.776760697365,0.999000012875,0.798355996609,0.0108216060326,0.00402764882892,0.780345141888,0.235522910953,0.670445859432,0.342438548803
-32.6318283081,18.0,24.4982395172,0.289200335741,0.43575489521,0.636043727398,0.925891697407,0.819294631481,0.0166881382465,0.00744059169665,0.806031346321,0.204909861088,0.672520756721,0.335469782352
-30.2047767639,18.0,26.2615947723,0.292621672153,0.431354492903,0.653698205948,0.880467951298,0.806307137012,0.0163408089429,0.00783792044967,0.794263660908,0.216530755162,0.657818078995,0.35007378459
-32.6318283081,21.0,24.4982395172,0.411309689283,0.543123424053,0.839070677757,0.999000012875,0.824717581272,0.00979482196271,0.00290244398639,0.808253824711,0.208000376821,0.674459636211,0.338462024927
-30.2047767639,21.0,26.2615947723,0.40998968482,0.534322738647,0.849455833435,0.999000012875,0.811767935753,0.00979482196271,0.00337764853612,0.79650837183,0.219579085708,0.659782767296,0.353007018566
-29.5410842896,18.0,30.452003479,0.261312931776,0.401432067156,0.598657608032,0.816229104996,0.779771924019,0.0180804189295,0.00915345549583,0.766304314137,0.244159042835,0.653797805309,0.354068487883
-27.1140327454,18.0,32.2153587341,0.256960958242,0.39351144433,0.596580564976,0.925891637802,0.766794741154,0.0184291787446,0.00956012029201,0.754540979862,0.255790412426,0.639097750187,0.36868083477
-29.5410842896,21.0,30.452003479,0.362430542707,0.492079347372,0.775202929974,0.999000012875,0.785412371159,0.0121946651489,0.00419967947528,0.768603861332,0.24711163342,0.655769646168,0.356986016035
-27.1140327454,21.0,32.2153587341,0.356795966625,0.485918849707,0.767933368683,0.925891637802,0.772476792336,0.0121946651489,0.00485722860321,0.75686442852,0.258704513311,0.641096293926,0.371542096138
-27.7777252197,18.0,28.0249519348,0.286863416433,0.422553777695,0.649025022984,0.8162291646,0.793324947357,0.0166881382465,0.00845622178167,0.782497227192,0.228154823184,0.643117368221,0.364684343338
-25.3506755829,18.0,29.7883071899,0.287433415651,0.412873029709,0.666679441929,0.925891637802,0.780348837376,0.0184291787446,0.00878567807376,0.770732164383,0.239781960845,0.628418803215,0.379301041365
-27.7777252197,21.0,28.0249519348,0.390715569258,0.517601430416,0.81933927536,0.999000012875,0.798825562,0.0104791549966,0.00378748541698,0.784764766693,0.231162175536,0.645108699799,0.36756080389
-25.3506755829,21.0,29.7883071899,0.38654088974,0.504400372505,0.828685820103,0.999000012875,0.785891056061,0.0115075595677,0.0043031075038,0.773022890091,0.242749392986,0.630437254906,0.382122844458
-27.1140327454,24.0,32.2153587341,0.440522253513,0.573925971985,0.874379873276,0.999000012875,0.778975248337,0.00672939559445,0.00253130076453,0.759539365768,0.262055158615,0.64339774847,0.374830245972
-47.8578300476,0.0,9.72769927979,0.00137621164322,0.0010000000475,0.0290395431221,0.999000012875,0.909673988819,0.25164347887,0.0441435389221,0.898947894573,0.0979525446892,0.759823083878,0.2344507128
-47.8578300476,3.0,9.72769927979,0.00120751257055,0.00188007054385,0.00723100919276,0.999000012875,0.910073578358,0.198736742139,0.0386812314391,0.899106562138,0.0982255116105,0.759961485863,0.234718814492
-46.0944747925,0.0,7.3006477356,0.00137621164322,0.0010000000475,0.0290395431221,0.999000012875,0.923638999462,0.260803312063,0.044651646167,0.915230572224,0.0817937627435,0.749088585377,0.245182722807
-46.0944747925,3.0,7.3006477356,0.00132480938919,0.00364021211863,0.00619250768796,0.999000012875,0.924028038979,0.205454796553,0.0389466062188,0.915387272835,0.0820729285479,0.749228298664,0.245446279645
-45.4307785034,0.0,11.4910564423,0.00137089355849,0.0010000000475,0.0285202916712,0.925891578197,0.896580040455,0.247684314847,0.046192985028,0.887117743492,0.109692588449,0.745048284531,0.249222055078
-43.0037269592,0.0,13.2544116974,0.00137089355849,0.0010000000475,0.0285202916712,0.816229045391,0.883486390114,0.242078363895,0.0487017594278,0.87528771162,0.121432580054,0.730273425579,0.263993412256
-45.4307785034,3.0,11.4910564423,0.00120751257055,0.00188007054385,0.00723100919276,0.925891578197,0.896981775761,0.195155501366,0.0403394289315,0.887277901173,0.109961234033,0.745188474655,0.249483913183
-43.0037269592,3.0,13.2544116974,0.00120751257055,0.00188007054385,0.00723100919276,0.816229045391,0.883890271187,0.190587326884,0.041589807719,0.875449419022,0.121697068214,0.730415344238,0.264249324799
-43.6674232483,0.0,9.06400489807,0.00137621164322,0.0010000000475,0.0290395431221,0.925891578197,0.910545170307,0.258498817682,0.0453905463219,0.903400421143,0.0935338065028,0.734313666821,0.259954094887
-41.2403717041,0.0,10.8273601532,0.00137621164322,0.0010000000475,0.0290395431221,0.816229045391,0.897451341152,0.257350325584,0.0492949448526,0.891570389271,0.105273842812,0.719538867474,0.27472537756
-43.6674232483,3.0,9.06400489807,0.00134492432699,0.00364021211863,0.00671175867319,0.925891578197,0.9109364748,0.201310247183,0.0389997772872,0.903558492661,0.0938084498048,0.734455168247,0.260211616755
-41.2403717041,3.0,10.8273601532,0.00119516416453,0.00188007054385,0.00671175867319,0.816229045391,0.897844851017,0.202860623598,0.041261959821,0.891730010509,0.105544127524,0.71968215704,0.274977177382
-40.576675415,0.0,15.0177669525,0.00137089355849,0.0010000000475,0.0285202916712,0.706566512585,0.87039244175,0.240407988429,0.0489978864789,0.863457739353,0.133172631264,0.715498626232,0.278764724731
-38.1496276855,0.0,16.7811222076,0.00137089355849,0.0010000000475,0.0285202916712,0.596903979778,0.857298731804,0.237082734704,0.0482298880816,0.851627647877,0.144912615418,0.700723826885,0.293536037207
-40.576675415,3.0,15.0177669525,0.00120751257055,0.00188007054385,0.00723100919276,0.706566512585,0.870798826218,0.187062576413,0.0418090559542,0.863620936871,0.133433043957,0.715642333031,0.279014974833
-38.1496276855,3.0,16.7811222076,0.00111411174294,0.0010000000475,0.00723100919276,0.596903979778,0.857707560062,0.182069152594,0.0410984531045,0.851792395115,0.145169124007,0.700869381428,0.293780833483
-38.8133239746,0.0,12.5907154083,0.00137621164322,0.0010000000475,0.0290395431221,0.706566631794,0.884357571602,0.256204098463,0.0494736284018,0.879740357399,0.117013834417,0.704764127731,0.289496719837
-36.3862686157,0.0,14.3540706635,0.00137621164322,0.0010000000475,0.0290395431221,0.596903920174,0.871263682842,0.247121065855,0.0482298880816,0.867910325527,0.128753870726,0.68998926878,0.304268062115
-38.8133239746,3.0,12.5907154083,0.00110612937715,0.0010000000475,0.00671175867319,0.706566631794,0.884753406048,0.200794532895,0.0411529242992,0.879901528358,0.117279909551,0.704909205437,0.289743006229
-36.3862686157,3.0,14.3540706635,0.00119516416453,0.00188007054385,0.00671175867319,0.596903920174,0.871662139893,0.191092923284,0.0400698892772,0.868073046207,0.129015833139,0.690136194229,0.304509103298
-35.7225761414,0.0,18.5444793701,0.00137089355849,0.0010000000475,0.0285202916712,0.487241446972,0.844204843044,0.232133686543,0.0494140349329,0.839797616005,0.156652659178,0.685949027538,0.308307349682
-33.2955245972,0.0,20.3078346252,0.00137089355849,0.0010000000475,0.0285202916712,0.487241387367,0.831111073494,0.226688310504,0.0496526695788,0.827967584133,0.168392658234,0.671174228191,0.323078721762
-35.7225761414,3.0,18.5444793701,0.00111411174294,0.0010000000475,0.00723100919276,0.487241446972,0.844616234303,0.17614172399,0.0415350981057,0.839963912964,0.15690536797,0.686096549034,0.308547019958
-33.2955245972,3.0,20.3078346252,0.00110612937715,0.0010000000475,0.00671175867319,0.487241387367,0.831525146961,0.175160557032,0.0411529242992,0.828135609627,0.168641641736,0.67132371664,0.323313355446
-33.9592208862,0.0,16.1174278259,0.00137621164322,0.0010000000475,0.0290395431221,0.487241446972,0.858169794083,0.249377444386,0.047994825989,0.856080234051,0.140493914485,0.675214529037,0.31903937459
-31.532169342,0.0,17.8807830811,0.00137621164322,0.0010000000475,0.0290395431221,0.487241387367,0.845075964928,0.241521045566,0.0482298880816,0.844250202179,0.152233913541,0.660439670086,0.33381074667
-33.9592208862,3.0,16.1174278259,0.00111411174294,0.0010000000475,0.00723100919276,0.487241446972,0.858570992947,0.190082415938,0.0403934270144,0.856244444847,0.14075191319,0.675363481045,0.319275379181
-31.532169342,3.0,17.8807830811,0.00110612937715,0.0010000000475,0.00671175867319,0.487241387367,0.845479786396,0.182069152594,0.040609780699,0.844415962696,0.152488037944,0.660590529442,0.334041893482
-30.868473053,0.0,22.0711898804,0.00137089355849,0.0010000000475,0.0285202916712,0.596903979778,0.818017244339,0.222372069955,0.0482887327671,0.816137433052,0.180132701993,0.65639936924,0.337850064039
-28.4414215088,0.0,23.8345451355,0.00137089355849,0.0010000000475,0.0285202916712,0.706566572189,0.804923474789,0.22022716701,0.0474097728729,0.804307460785,0.191872745752,0.641624629498,0.352621406317
-30.868473053,3.0,22.0711898804,0.00110612937715,0.0010000000475,0.00671175867319,0.596903979778,0.818434238434,0.169798195362,0.0413165092468,0.816307127476,0.180378079414,0.656550824642,0.338079929352
-28.4414215088,3.0,23.8345451355,0.00111411174294,0.0010000000475,0.00723100919276,0.706566572189,0.805343329906,0.165934145451,0.0420838482678,0.804478824139,0.1921146065,0.641778171062,0.352846711874
-29.1051177979,0.0,19.6441383362,0.00137621164322,0.0010000000475,0.0290395431221,0.596903979778,0.831982195377,0.235978960991,0.0471767820418,0.832420229912,0.163973912597,0.645664930344,0.348582059145
-26.6780662537,0.0,21.4074935913,0.00137621164322,0.0010000000475,0.0290395431221,0.706566572189,0.818888366222,0.230494111776,0.0466546416283,0.820590078831,0.175713956356,0.630890130997,0.363353401423
-29.1051177979,3.0,19.6441383362,0.00109797541518,0.0010000000475,0.00619250768796,0.596903979778,0.832388937473,0.178109765053,0.0408266335726,0.832587599754,0.164224281907,0.645817756653,0.348808556795
-26.6780662537,3.0,21.4074935913,0.00110612937715,0.0010000000475,0.00671175867319,0.706566572189,0.819298148155,0.172715947032,0.0418090559542,0.820759117603,0.175960659981,0.631045103073,0.363575398922
-26.0143699646,0.0,25.5979003906,0.00137089355849,0.0010000000475,0.0285202916712,0.816229104996,0.791829526424,0.215963572264,0.0470024049282,0.792477428913,0.203612729907,0.626849830151,0.367392718792
-23.5873203278,0.0,27.3612575531,0.00138676480856,0.0010000000475,0.0300780441612,0.925891637802,0.778735697269,0.212788552046,0.0471186153591,0.780647397041,0.215352758765,0.612075030804,0.382164061069
-26.0143699646,3.0,25.5979003906,0.00110612937715,0.0010000000475,0.00671175867319,0.816229104996,0.792252600193,0.16305565834,0.0434704273939,0.792650520802,0.203851252794,0.627005457878,0.367613613605
-23.5873203278,3.0,27.3612575531,0.00110612937715,0.0010000000475,0.00671175867319,0.925891637802,0.779162168503,0.159243643284,0.0441998653114,0.780822277069,0.215588003397,0.612232804298,0.382380664349
-24.2510147095,0.0,23.1708488464,0.00137621164322,0.0010000000475,0.0290395431221,0.816229104996,0.805794596672,0.221298500896,0.046423535794,0.808760106564,0.187454000115,0.61611521244,0.3781247437
-21.8239650726,0.0,24.9342060089,0.00138676480856,0.0010000000475,0.0300780441612,0.925891637802,0.792700827122,0.219692319632,0.0465390272439,0.796930074692,0.199193999171,0.601340413094,0.392896085978
-24.2510147095,3.0,23.1708488464,0.00110612937715,0.0010000000475,0.00671175867319,0.816229104996,0.806207537651,0.16834564507,0.0436942577362,0.808930814266,0.187697201967,0.616272389889,0.37834250927
-21.8239650726,3.0,24.9342060089,0.00110612937715,0.0010000000475,0.00671175867319,0.925891637802,0.793117105961,0.162099957466,0.0437502898276,0.797102570534,0.199433788657,0.601499795914,0.393109768629
-47.8578300476,6.0,9.72769927979,0.0124749857932,0.0309223998338,0.0980998948216,0.999000012875,0.911270737648,0.147981390357,0.0312174782157,0.899582326412,0.0990438684821,0.760376811028,0.235522285104
-47.8578300476,9.0,9.72769927979,0.0522781535983,0.107488550246,0.229470342398,0.999000012875,0.91326135397,0.103272624314,0.0236407890916,0.900375127792,0.100405775011,0.76106852293,0.236859247088
-46.0944747925,6.0,7.3006477356,0.0137711605057,0.0362028218806,0.0970613956451,0.999000012875,0.925194203854,0.151706755161,0.0315098427236,0.915856957436,0.0829097181559,0.749647200108,0.246236160398
-46.0944747925,9.0,7.3006477356,0.0561002679169,0.117169305682,0.232585862279,0.999000012875,0.927133440971,0.105389304459,0.022713329643,0.91663980484,0.0843022614717,0.750345170498,0.247550547123
-45.4307785034,6.0,11.4910564423,0.00959555525333,0.0309223998338,0.0648678466678,0.925891578197,0.898185491562,0.143823862076,0.031023118645,0.887758135796,0.110766686499,0.745608866215,0.250268816948
-43.0037269592,6.0,13.2544116974,0.00461882166564,0.0203615520149,0.0290395431221,0.816229045391,0.885100662708,0.139245957136,0.0319502688944,0.875934183598,0.122489973903,0.730841040611,0.265016496181
-45.4307785034,9.0,11.4910564423,0.0440167151392,0.0951675474644,0.202469304204,0.925891578197,0.900186777115,0.102007135749,0.0228012092412,0.888558328152,0.112107113004,0.746309161186,0.251574903727
-43.0037269592,9.0,13.2544116974,0.0357148125768,0.0872469171882,0.163006260991,0.816229045391,0.887113273144,0.0986493751407,0.0238631758839,0.876741826534,0.123809665442,0.73155015707,0.266293078661
-43.6674232483,6.0,9.06400489807,0.0103050097823,0.0318024680018,0.070579610765,0.925891578197,0.912108957767,0.149374991655,0.029914110899,0.904032588005,0.0946317836642,0.734879374504,0.260983556509
-41.2403717041,6.0,10.8273601532,0.0056225261651,0.0230017639697,0.0363090522587,0.816229045391,0.899024307728,0.147517666221,0.031023118645,0.892208516598,0.106354355812,0.720111787319,0.275731950998
-43.6674232483,9.0,9.06400489807,0.0496410913765,0.109248682857,0.209219545126,0.925891578197,0.914059042931,0.104118086398,0.0228891838342,0.904822587967,0.0960019156337,0.735586047173,0.262268036604
-41.2403717041,9.0,10.8273601532,0.040019929409,0.102208122611,0.163525506854,0.816229045391,0.900985896587,0.101165510714,0.0229772403836,0.893005788326,0.107702799141,0.720827400684,0.276987910271
-40.576675415,6.0,15.0177669525,0.00329497875646,0.0150811290368,0.0207315292209,0.706566512585,0.872016310692,0.136066913605,0.0319993384182,0.864110410213,0.1342138201,0.716073453426,0.279765129089
-38.1496276855,6.0,16.7811222076,0.00326663814485,0.0159611999989,0.0191737804562,0.596903979778,0.858932375908,0.13561438024,0.0328379943967,0.852286577225,0.145938113332,0.70130610466,0.294514775276
-40.576675415,9.0,15.0177669525,0.0295506939292,0.0802063569427,0.134447455406,0.706566512585,0.874040544033,0.0969796702266,0.0247138161212,0.86492562294,0.135513350368,0.716791570187,0.281013548374
-38.1496276855,9.0,16.7811222076,0.0272048227489,0.0766860768199,0.124581687152,0.596903979778,0.86096906662,0.0949008613825,0.0252103600651,0.853109717369,0.147218123078,0.70203346014,0.295736193657
-38.8133239746,6.0,12.5907154083,0.00434414111078,0.0203615520149,0.0259240362793,0.706566631794,0.885940074921,0.146591588855,0.0312174782157,0.880384504795,0.118077479303,0.705344319344,0.29048126936
-36.3862686157,6.0,14.3540706635,0.00454756058753,0.0238818340003,0.023847034201,0.596903920174,0.872856259346,0.139701813459,0.031803201884,0.868560671806,0.129801124334,0.690577089787,0.305231660604
-38.8133239746,9.0,12.5907154083,0.0336733274162,0.0890070572495,0.146390244365,0.706566631794,0.887913405895,0.100325293839,0.0239969044924,0.881189405918,0.119404904544,0.706069231033,0.291709959507
-36.3862686157,9.0,14.3540706635,0.0347027927637,0.0916472747922,0.148467227817,0.596903920174,0.874841868877,0.0961470231414,0.0246688295156,0.869373142719,0.131108164787,0.691311240196,0.306434184313
-35.7225761414,6.0,18.5444793701,0.00349163264036,0.0150811290368,0.0233277846128,0.487241446972,0.845848798752,0.132908716798,0.0327884368598,0.84046292305,0.157662957907,0.686538934708,0.309265345335
-33.2955245972,6.0,20.3078346252,0.00238753296435,0.00804056413472,0.0196930281818,0.487241387367,0.832765936852,0.129324585199,0.0327884368598,0.828639447689,0.169388175011,0.671771883965,0.324016809464
-35.7225761414,9.0,18.5444793701,0.0218850895762,0.0643650740385,0.107965663075,0.487241446972,0.847898542881,0.0944862142205,0.0252556540072,0.841293990612,0.158923998475,0.687275767326,0.310460954905
-33.2955245972,9.0,20.3078346252,0.0211921576411,0.0617248676717,0.107446409762,0.487241387367,0.834829092026,0.0957312136889,0.025573387742,0.829478740692,0.170630767941,0.67251855135,0.325187683105
-33.9592208862,6.0,16.1174278259,0.00428238138556,0.0194814819843,0.0264432877302,0.487241446972,0.859772801399,0.139701813459,0.0322451479733,0.856736838818,0.141525313258,0.675810098648,0.31998282671
-31.532169342,6.0,17.8807830811,0.00350585812703,0.0115608479828,0.0311165452003,0.487241387367,0.846689939499,0.132459163666,0.0319012291729,0.844913184643,0.15324985981,0.661043047905,0.334734857082
-33.9592208862,9.0,16.1174278259,0.0321034304798,0.0846066996455,0.143793970346,0.487241446972,0.861771762371,0.0965631082654,0.0244891047478,0.85755699873,0.142812550068,0.67655390501,0.321160376072
-31.532169342,9.0,17.8807830811,0.0292302388698,0.0766860768199,0.138601467013,0.487241387367,0.84870249033,0.0965631082654,0.0245339944959,0.845741212368,0.154518008232,0.661796987057,0.335888385773
-30.868473053,6.0,22.0711898804,0.00162506778724,0.00540035311133,0.00982726365328,0.596903979778,0.819683670998,0.126210302114,0.033584818244,0.816815972328,0.181113794446,0.657005012035,0.338769048452
-28.4414215088,6.0,23.8345451355,0.00162506778724,0.00540035311133,0.00982726365328,0.706566572189,0.806601762772,0.120480135083,0.0342373363674,0.804992735386,0.192839920521,0.642238497734,0.353522062302
-30.868473053,9.0,22.0711898804,0.0190861932933,0.0590846501291,0.0960228964686,0.596903979778,0.821761012077,0.0920062288642,0.0260293968022,0.817663609982,0.182338550687,0.657761693001,0.339916199446
-28.4414215088,9.0,23.8345451355,0.0193582531065,0.0590846501291,0.0980998948216,0.706566572189,0.808694124222,0.0879023522139,0.0256643872708,0.805848777294,0.194047257304,0.643005371094,0.354646384716
-29.1051177979,6.0,19.6441383362,0.00258202664554,0.00892063416541,0.0212507825345,0.596903979778,0.833607673645,0.128878384829,0.0323929898441,0.833089590073,0.164974927902,0.646276473999,0.349487662315
-26.6780662537,6.0,21.4074935913,0.00188624346629,0.00892063416541,0.0093080131337,0.706566572189,0.820525944233,0.124439798295,0.0334848687053,0.821266114712,0.176700428128,0.631510138512,0.364241182804
-29.1051177979,9.0,19.6441383362,0.0268407221884,0.0731657892466,0.128216445446,0.596903979778,0.835634529591,0.0920062288642,0.0244891047478,0.83392572403,0.166224420071,0.64704054594,0.350618124008
-26.6780662537,9.0,21.4074935913,0.0248124971986,0.0740458667278,0.112638913095,0.706566572189,0.822567820549,0.0907711684704,0.0243097674102,0.822110593319,0.177931845188,0.632284641266,0.365349471569
-26.0143699646,6.0,25.5979003906,0.00164924596902,0.00628042407334,0.00878876168281,0.816229104996,0.793520450592,0.121796377003,0.0348947867751,0.793169677258,0.204566344619,0.627472162247,0.368275791407
-23.5873203278,6.0,27.3612575531,0.00174344447441,0.00892063416541,0.00723100919276,0.925891637802,0.780439853668,0.120042137802,0.0354550071061,0.781346738338,0.216293171048,0.612706124783,0.383030205965
-26.0143699646,9.0,25.5979003906,0.016100468114,0.0520440936089,0.0845993831754,0.816229104996,0.795628547668,0.0879023522139,0.0248489435762,0.794034361839,0.205756828189,0.628249645233,0.369378179312
-23.5873203278,9.0,27.3612575531,0.0108344135806,0.0494038797915,0.0482518188655,0.925891637802,0.78256469965,0.0879023522139,0.026672096923,0.782220244408,0.217467263341,0.61349439621,0.384111493826
-24.2510147095,6.0,23.1708488464,0.00211626896635,0.00892063416541,0.0129427686334,0.816229104996,0.807444751263,0.122235916555,0.03373497352,0.80944275856,0.188426360488,0.616743862629,0.378995418549
-21.8239650726,6.0,24.9342060089,0.00175333279185,0.00804056413472,0.00826951116323,0.925891637802,0.794364392757,0.120480135083,0.0347426347435,0.797619640827,0.200152695179,0.601977944374,0.393750309944
-24.2510147095,9.0,23.1708488464,0.0229654815048,0.0696455091238,0.106927148998,0.816229104996,0.809502601624,0.0874939113855,0.0239969044924,0.810295641422,0.189640194178,0.617529153824,0.380082398653
-21.8239650726,9.0,24.9342060089,0.0175175927579,0.0582045800984,0.0856378749013,0.925891637802,0.79643881321,0.0874939113855,0.0245339944959,0.798481047153,0.201349467039,0.602774381638,0.394816786051
-47.8578300476,12.0,9.72769927979,0.136396497488,0.240379199386,0.399784594774,0.999000012875,0.91603833437,0.0574879162014,0.0162217635661,0.901483952999,0.102308191359,0.762036323547,0.238726109266
-47.8578300476,15.0,9.72769927979,0.2777595222,0.386470854282,0.679660797119,0.999000012875,0.919592380524,0.0258208233863,0.00772935478017,0.9029083848,0.104746952653,0.763279497623,0.241118267179
-46.0944747925,12.0,7.3006477356,0.154833778739,0.260620772839,0.441324651241,0.999000012875,0.929839551449,0.0563437007368,0.0156573150307,0.917734801769,0.0862472951412,0.751321732998,0.249386072159
-46.0944747925,15.0,7.3006477356,0.303167164326,0.412873029709,0.719643056393,0.999000012875,0.933303952217,0.0244030095637,0.00744059169665,0.919141292572,0.0887403488159,0.752575993538,0.251738280058
-45.4307785034,12.0,11.4910564423,0.131645709276,0.225417986512,0.406015634537,0.925891578197,0.902978777885,0.0559630021453,0.0141063509509,0.889677584171,0.113979712129,0.747289001942,0.253398865461
-43.0037269592,12.0,13.2544116974,0.11835809052,0.213097020984,0.369148790836,0.816229045391,0.889921009541,0.0563437007368,0.0146991824731,0.877871692181,0.125653371215,0.732542216778,0.268076062202
-45.4307785034,15.0,11.4910564423,0.253668576479,0.367989420891,0.627735674381,0.925891578197,0.906552135944,0.025111341849,0.00801924057305,0.891115188599,0.116380475461,0.748547375202,0.25573644042
-43.0037269592,15.0,13.2544116974,0.248971775174,0.367989420891,0.611119627953,0.816229045391,0.893514454365,0.0233426615596,0.00907974224538,0.879322767258,0.128017246723,0.733816504478,0.270361423492
-43.6674232483,12.0,9.06400489807,0.147448971868,0.248299822211,0.432497411966,0.925891578197,0.916780412197,0.0563437007368,0.0158987175673,0.905927598476,0.0979158207774,0.736574709415,0.264062106609
-41.2403717041,12.0,10.8273601532,0.138664931059,0.234218686819,0.420554637909,0.816229045391,0.903722941875,0.056724794209,0.0148978224024,0.894121170044,0.109586521983,0.721828520298,0.278742283583
-43.6674232483,15.0,9.06400489807,0.290177315474,0.402312189341,0.694199740887,0.925891637802,0.920264303684,0.0236957296729,0.0074045821093,0.907347142696,0.100369155407,0.737844645977,0.266361534595
-41.2403717041,15.0,10.8273601532,0.280487656593,0.397911787033,0.668756484985,0.925891578197,0.907226979733,0.0244030095637,0.00856587849557,0.895553827286,0.112001411617,0.723114490509,0.28099116683
-40.576675415,12.0,15.0177669525,0.106571011245,0.200776040554,0.337474495173,0.706566512585,0.876864731312,0.0540642626584,0.0157779194415,0.866066277027,0.137329056859,0.717796266079,0.282757401466
-38.1496276855,12.0,16.7811222076,0.102719843388,0.19901587069,0.322935432196,0.596903979778,0.863810479641,0.0540642626584,0.0158584285527,0.854261279106,0.149006620049,0.703050971031,0.29744258523
-40.576675415,15.0,15.0177669525,0.234286695719,0.359188705683,0.574252843857,0.816229104996,0.880479216576,0.025111341849,0.00956012029201,0.867531239986,0.139657184482,0.719086647034,0.284992843866
-38.1496276855,15.0,16.7811222076,0.224484100938,0.349507898092,0.555559813976,0.816229045391,0.867447018623,0.0258208233863,0.00974570121616,0.855740070343,0.151300057769,0.704357981682,0.299630254507
-38.8133239746,12.0,12.5907154083,0.122959330678,0.213977098465,0.388361036777,0.706566631794,0.890667080879,0.0563437007368,0.0152566535398,0.882315278053,0.121259368956,0.707083165646,0.293426394463
-36.3862686157,12.0,14.3540706635,0.127136439085,0.216617286205,0.402380853891,0.706566572189,0.877613067627,0.0548227988183,0.0156573150307,0.870509564877,0.13293428719,0.69233840704,0.308114290237
-38.8133239746,15.0,12.5907154083,0.266870111227,0.386470854282,0.641755402088,0.925891578197,0.894192636013,0.0236957296729,0.00922723207623,0.883761167526,0.123636960983,0.708385586739,0.295626938343
-36.3862686157,15.0,14.3540706635,0.268673151731,0.386470854282,0.647986471653,0.925891637802,0.881160736084,0.0236957296729,0.00911658443511,0.871969282627,0.135275766253,0.693657696247,0.310268461704
-35.7225761414,12.0,18.5444793701,0.0991046950221,0.191095247865,0.319819957018,0.596903800964,0.850757956505,0.0552025474608,0.0153766376898,0.842456698418,0.160686060786,0.688306570053,0.312131375074
-33.2955245972,12.0,20.3078346252,0.0993272811174,0.191095247865,0.320858478546,0.596903979778,0.837707579136,0.0544433370233,0.0156975053251,0.830652713776,0.172367244959,0.67356300354,0.326823621988
-35.7225761414,15.0,18.5444793701,0.227955892682,0.350387990475,0.56646412611,0.816228926182,0.854417622089,0.0265315491706,0.00970855168998,0.843949913979,0.162945866585,0.689630508423,0.314273267984
-33.2955245972,15.0,20.3078346252,0.21993547678,0.349507898092,0.539463043213,0.816229045391,0.841391503811,0.0268872957677,0.0105678280815,0.83216047287,0.174594342709,0.674904406071,0.328921556473
-33.9592208862,12.0,16.1174278259,0.121035046875,0.220137581229,0.368629574776,0.706566512585,0.864561021328,0.0544433370233,0.0153766376898,0.858704328537,0.14461119473,0.677594661713,0.322805583477
-31.532169342,12.0,17.8807830811,0.125033944845,0.221017643809,0.384726345539,0.706566572189,0.851510882378,0.0525511950254,0.0150969661772,0.846899628639,0.156289935112,0.662851572037,0.337500214577
-33.9592208862,15.0,16.1174278259,0.265042424202,0.392631351948,0.625139474869,0.925891458988,0.868132054806,0.0265315491706,0.00930105615407,0.86017793417,0.146917581558,0.678931236267,0.324915349483
-31.532169342,15.0,17.8807830811,0.264307379723,0.39175131917,0.624100863934,0.925891578197,0.85510635376,0.0254658479244,0.00978288147599,0.848387420177,0.158562287688,0.664205849171,0.339567303658
-30.868473053,12.0,22.0711898804,0.0947697013617,0.189335092902,0.302684694529,0.596903979778,0.824659347534,0.053307056427,0.0162217635661,0.818849086761,0.184050142765,0.658820033073,0.341519057751
-28.4414215088,12.0,23.8345451355,0.087626978755,0.176134049892,0.291261166334,0.706566572189,0.811613321304,0.0544433370233,0.0166274532676,0.807046234608,0.195734649897,0.64407813549,0.35621753335
-30.868473053,15.0,22.0711898804,0.214692726731,0.338947117329,0.537905275822,0.816229045391,0.828368663788,0.027599837631,0.0109067521989,0.820371747017,0.186245441437,0.660179316998,0.343574821949
-28.4414215088,15.0,23.8345451355,0.202191472054,0.331026434898,0.505711734295,0.790341317654,0.815349400043,0.0283134281635,0.0116273583844,0.808583974838,0.197899073362,0.64545583725,0.358232706785
-29.1051177979,12.0,19.6441383362,0.125156506896,0.221897721291,0.383687794209,0.706566572189,0.838462948799,0.0525511950254,0.0155369089916,0.835095524788,0.167970433831,0.648109316826,0.352197855711
