coo: 51.9284597_4.4784905;E 00:00:00;A 00:00:00;E 01:00:00;A 01:00:00;E 02:00:00;A 02:00:00;E 03:00:00;A 03:00:00;E 04:00:00;A 04:00:00;E 05:00:00;A 05:00:00;E 06:00:00;A 06:00:00;E 07:00:00;A 07:00:00;E 08:00:00;A 08:00:00;E 09:00:00;A 09:00:00;E 10:00:00;A 10:00:00;E 11:00:00;A 11:00:00;E 12:00:00;A 12:00:00;E 13:00:00;A 13:00:00;E 14:00:00;A 14:00:00;E 15:00:00;A 15:00:00;E 16:00:00;A 16:00:00;E 17:00:00;A 17:00:00;E 18:00:00;A 18:00:00;E 19:00:00;A 19:00:00;E 20:00:00;A 20:00:00;E 21:00:00;A 21:00:00;E 22:00:00;A 22:00:00;E 23:00:00;A 23:00:00;
2019-01-01;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.38;129.97;6.79;142.22;11.58;155.33;14.41;169.19;15.00;183.44;13.32;197.57;9.51;211.10;3.90;223.80;--;--;--;--;--;--;--;--;--;--;
2019-01-02;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.39;129.83;6.82;142.08;11.64;155.19;14.48;169.07;15.09;183.33;13.43;197.48;9.63;211.03;4.02;223.74;--;--;--;--;--;--;--;--;--;--;
2019-01-03;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.42;129.70;6.86;141.95;11.70;155.06;14.56;168.94;15.19;183.23;13.54;197.39;9.76;210.96;4.16;223.69;--;--;--;--;--;--;--;--;--;--;
2019-01-04;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.45;129.55;6.91;141.81;11.76;154.93;14.64;168.82;15.30;183.12;13.66;197.30;9.89;210.90;4.30;223.64;--;--;--;--;--;--;--;--;--;--;
2019-01-05;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.49;129.41;6.96;141.67;11.84;154.80;14.74;168.70;15.41;183.02;13.79;197.22;10.03;210.83;4.44;223.60;--;--;--;--;--;--;--;--;--;--;
2019-01-06;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.53;129.26;7.03;141.52;11.92;154.66;14.84;168.58;15.53;182.92;13.92;197.14;10.17;210.78;4.59;223.57;--;--;--;--;--;--;--;--;--;--;
2019-01-07;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.59;129.11;7.10;141.38;12.01;154.53;14.95;168.46;15.66;182.82;14.07;197.06;10.32;210.72;4.75;223.53;--;--;--;--;--;--;--;--;--;--;
2019-01-08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.65;128.96;7.17;141.24;12.10;154.39;15.06;168.34;15.79;182.72;14.21;196.99;10.48;210.68;4.91;223.51;--;--;--;--;--;--;--;--;--;--;
2019-01-09;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.71;128.81;7.26;141.09;12.21;154.26;15.19;168.22;15.93;182.62;14.37;196.92;10.65;210.63;5.08;223.48;--;--;--;--;--;--;--;--;--;--;
2019-01-10;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.79;128.65;7.35;140.94;12.32;154.12;15.32;168.10;16.08;182.53;14.53;196.85;10.81;210.59;5.25;223.47;--;--;--;--;--;--;--;--;--;--;
2019-01-11;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.87;128.49;7.45;140.79;12.44;153.99;15.46;167.99;16.24;182.43;14.70;196.79;10.99;210.55;5.43;223.45;--;--;--;--;--;--;--;--;--;--;
2019-01-12;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.96;128.33;7.55;140.64;12.56;153.85;15.60;167.87;16.40;182.34;14.87;196.73;11.17;210.52;5.62;223.45;--;--;--;--;--;--;--;--;--;--;
2019-01-13;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.05;128.17;7.67;140.49;12.70;153.71;15.75;167.76;16.57;182.26;15.05;196.67;11.36;210.50;5.81;223.45;--;--;--;--;--;--;--;--;--;--;
2019-01-14;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.15;128.00;7.79;140.34;12.84;153.58;15.91;167.64;16.74;182.17;15.24;196.62;11.55;210.47;6.00;223.45;--;--;--;--;--;--;--;--;--;--;
2019-01-15;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.26;127.84;7.91;140.18;12.98;153.44;16.08;167.53;16.93;182.09;15.43;196.57;11.75;210.45;6.20;223.46;-0.82;235.57;--;--;--;--;--;--;--;--;
2019-01-16;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.38;127.67;8.05;140.03;13.14;153.30;16.25;167.42;17.11;182.01;15.63;196.52;11.95;210.44;6.40;223.47;-0.62;235.61;--;--;--;--;--;--;--;--;
2019-01-17;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.50;127.50;8.19;139.87;13.30;153.17;16.43;167.31;17.31;181.93;15.84;196.48;12.16;210.43;6.61;223.49;-0.41;235.65;--;--;--;--;--;--;--;--;
2019-01-18;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.63;127.33;8.34;139.72;13.47;153.03;16.62;167.20;17.51;181.86;16.05;196.44;12.38;210.43;6.83;223.51;-0.20;235.70;--;--;--;--;--;--;--;--;
2019-01-19;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.77;127.16;8.49;139.56;13.64;152.89;16.81;167.09;17.72;181.78;16.27;196.41;12.60;210.43;7.05;223.54;0.01;235.75;--;--;--;--;--;--;--;--;
2019-01-20;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.91;126.99;8.66;139.41;13.82;152.76;17.02;166.98;17.94;181.71;16.49;196.38;12.82;210.43;7.27;223.58;0.23;235.81;--;--;--;--;--;--;--;--;
2019-01-21;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.06;126.82;8.82;139.25;14.01;152.62;17.22;166.88;18.16;181.65;16.72;196.35;13.05;210.44;7.49;223.62;0.45;235.87;--;--;--;--;--;--;--;--;
2019-01-22;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.22;126.65;9.00;139.09;14.21;152.49;17.44;166.78;18.38;181.58;16.95;196.33;13.29;210.46;7.73;223.66;0.68;235.94;--;--;--;--;--;--;--;--;
2019-01-23;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.38;126.47;9.18;138.93;14.41;152.36;17.66;166.68;18.62;181.52;17.19;196.31;13.53;210.48;7.96;223.71;0.91;236.01;--;--;--;--;--;--;--;--;
2019-01-24;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.55;126.30;9.37;138.78;14.62;152.22;17.88;166.58;18.85;181.47;17.44;196.30;13.77;210.50;8.20;223.77;1.14;236.09;--;--;--;--;--;--;--;--;
2019-01-25;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.73;126.12;9.57;138.62;14.83;152.09;18.11;166.48;19.10;181.41;17.69;196.28;14.02;210.53;8.44;223.83;1.37;236.18;--;--;--;--;--;--;--;--;
2019-01-26;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.91;125.94;9.77;138.46;15.05;151.96;18.35;166.39;19.35;181.36;17.94;196.28;14.27;210.57;8.69;223.90;1.61;236.27;--;--;--;--;--;--;--;--;
2019-01-27;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.10;125.77;9.97;138.30;15.28;151.83;18.60;166.29;19.61;181.31;18.20;196.28;14.53;210.60;8.94;223.97;1.85;236.37;--;--;--;--;--;--;--;--;
2019-01-28;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.30;125.59;10.19;138.15;15.51;151.70;18.85;166.20;19.87;181.27;18.47;196.28;14.79;210.65;9.20;224.05;2.10;236.47;--;--;--;--;--;--;--;--;
2019-01-29;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.50;125.41;10.41;137.99;15.75;151.57;19.10;166.11;20.13;181.22;18.74;196.28;15.06;210.70;9.45;224.13;2.35;236.58;--;--;--;--;--;--;--;--;
2019-01-30;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.71;125.23;10.64;137.83;16.00;151.45;19.36;166.03;20.41;181.18;19.01;196.29;15.33;210.75;9.71;224.22;2.60;236.69;--;--;--;--;--;--;--;--;
2019-01-31;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.92;125.05;10.87;137.68;16.25;151.32;19.63;165.94;20.68;181.15;19.29;196.31;15.60;210.81;9.98;224.31;2.85;236.81;--;--;--;--;--;--;--;--;
2019-02-01;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.14;124.88;11.11;137.52;16.51;151.20;19.90;165.86;20.97;181.12;19.57;196.33;15.88;210.88;10.25;224.41;3.11;236.94;--;--;--;--;--;--;--;--;
2019-02-02;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.37;124.70;11.35;137.36;16.77;151.07;20.18;165.78;21.25;181.09;19.86;196.35;16.16;210.94;10.52;224.52;3.37;237.07;--;--;--;--;--;--;--;--;
2019-02-03;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.60;124.52;11.60;137.21;17.04;150.95;20.47;165.70;21.55;181.06;20.15;196.38;16.45;211.02;10.79;224.63;3.63;237.20;--;--;--;--;--;--;--;--;
2019-02-04;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.84;124.34;11.86;137.05;17.31;150.83;20.75;165.62;21.84;181.04;20.45;196.41;16.74;211.10;11.06;224.74;3.89;237.35;--;--;--;--;--;--;--;--;
2019-02-05;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.08;124.16;12.12;136.90;17.59;150.71;21.05;165.55;22.14;181.02;20.75;196.45;17.03;211.18;11.34;224.86;4.15;237.49;--;--;--;--;--;--;--;--;
2019-02-06;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.33;123.98;12.38;136.75;17.87;150.59;21.35;165.48;22.45;181.00;21.05;196.49;17.32;211.27;11.62;224.99;4.42;237.64;--;--;--;--;--;--;--;--;
2019-02-07;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.58;123.81;12.65;136.59;18.16;150.47;21.65;165.41;22.76;180.99;21.36;196.53;17.62;211.36;11.91;225.12;4.69;237.80;--;--;--;--;--;--;--;--;
2019-02-08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.84;123.63;12.93;136.44;18.46;150.36;21.96;165.34;23.08;180.98;21.67;196.58;17.92;211.46;12.19;225.26;4.96;237.96;--;--;--;--;--;--;--;--;
2019-02-09;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.11;123.45;13.21;136.29;18.76;150.24;22.27;165.28;23.39;180.98;21.99;196.64;18.22;211.57;12.48;225.40;5.24;238.13;--;--;--;--;--;--;--;--;
2019-02-10;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.38;123.27;13.50;136.14;19.06;150.13;22.59;165.21;23.72;180.98;22.31;196.70;18.53;211.68;12.77;225.54;5.51;238.30;--;--;--;--;--;--;--;--;
2019-02-11;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.65;123.10;13.79;135.99;19.37;150.01;22.91;165.15;24.04;180.98;22.63;196.76;18.84;211.79;13.07;225.69;5.79;238.48;--;--;--;--;--;--;--;--;
2019-02-12;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.93;122.92;14.09;135.84;19.68;149.90;23.24;165.10;24.37;180.98;22.96;196.83;19.15;211.91;13.36;225.85;6.06;238.66;--;--;--;--;--;--;--;--;
2019-02-13;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.22;122.74;14.39;135.69;20.00;149.79;23.57;165.04;24.71;180.99;23.28;196.90;19.47;212.03;13.66;226.01;6.34;238.85;--;--;--;--;--;--;--;--;
2019-02-14;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.77;110.50;7.51;122.57;14.70;135.54;20.32;149.69;23.90;164.99;25.05;181.00;23.62;196.97;19.78;212.16;13.95;226.18;6.62;239.04;--;--;--;--;--;--;--;--;
2019-02-15;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.49;110.30;7.80;122.39;15.01;135.39;20.65;149.58;24.24;164.94;25.39;181.02;23.95;197.05;20.10;212.29;14.25;226.35;6.91;239.23;--;--;--;--;--;--;--;--;
2019-02-16;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.20;110.11;8.10;122.22;15.32;135.24;20.98;149.47;24.59;164.89;25.73;181.04;24.29;197.14;20.42;212.43;14.55;226.52;7.19;239.44;--;--;--;--;--;--;--;--;
2019-02-17;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.08;109.91;8.40;122.04;15.64;135.10;21.32;149.37;24.93;164.84;26.08;181.06;24.63;197.23;20.74;212.57;14.86;226.70;7.47;239.64;--;--;--;--;--;--;--;--;
2019-02-18;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.38;109.72;8.71;121.87;15.96;134.95;21.66;149.27;25.28;164.80;26.43;181.09;24.97;197.32;21.07;212.72;15.16;226.89;7.76;239.85;-0.66;251.93;--;--;--;--;--;--;
2019-02-19;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.68;109.53;9.02;121.69;16.29;134.81;22.00;149.17;25.63;164.76;26.79;181.11;25.31;197.42;21.39;212.87;15.47;227.08;8.04;240.06;-0.39;252.16;--;--;--;--;--;--;
2019-02-20;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.98;109.34;9.33;121.52;16.62;134.66;22.34;149.07;25.99;164.72;27.15;181.15;25.66;197.52;21.72;213.03;15.77;227.27;8.33;240.28;-0.12;252.39;--;--;--;--;--;--;
2019-02-21;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.28;109.14;9.65;121.35;16.95;134.52;22.69;148.97;26.35;164.68;27.51;181.18;26.01;197.62;22.05;213.19;16.08;227.47;8.62;240.51;0.15;252.63;--;--;--;--;--;--;
2019-02-22;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.59;108.95;9.97;121.18;17.29;134.38;23.05;148.87;26.71;164.65;27.87;181.22;26.36;197.73;22.38;213.36;16.39;227.67;8.91;240.73;0.43;252.87;--;--;--;--;--;--;
2019-02-23;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.91;108.76;10.30;121.00;17.63;134.24;23.40;148.78;27.08;164.62;28.23;181.26;26.71;197.85;22.71;213.53;16.70;227.88;9.19;240.96;0.70;253.12;--;--;--;--;--;--;
2019-02-24;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.22;108.57;10.63;120.83;17.98;134.10;23.76;148.68;27.45;164.59;28.60;181.31;27.07;197.97;23.05;213.70;17.01;228.09;9.48;241.20;0.98;253.37;--;--;--;--;--;--;
2019-02-25;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.54;108.38;10.96;120.66;18.32;133.96;24.12;148.59;27.82;164.56;28.97;181.36;27.42;198.09;23.38;213.88;17.32;228.31;9.77;241.44;1.25;253.62;--;--;--;--;--;--;
2019-02-26;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.87;108.19;11.29;120.49;18.67;133.82;24.49;148.50;28.19;164.53;29.34;181.41;27.78;198.21;23.72;214.06;17.63;228.53;10.06;241.68;1.52;253.88;--;--;--;--;--;--;
2019-02-27;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.19;108.00;11.63;120.32;19.03;133.68;24.86;148.41;28.57;164.51;29.72;181.47;28.14;198.34;24.05;214.25;17.94;228.75;10.35;241.92;1.80;254.14;--;--;--;--;--;--;
2019-02-28;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.52;107.81;11.97;120.15;19.38;133.54;25.23;148.32;28.95;164.49;30.09;181.52;28.50;198.48;24.39;214.44;18.25;228.98;10.64;242.17;2.07;254.40;--;--;--;--;--;--;
2019-03-01;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.85;107.63;12.32;119.98;19.74;133.40;25.60;148.23;29.33;164.47;30.47;181.59;28.86;198.62;24.73;214.64;18.57;229.21;10.93;242.43;2.35;254.66;--;--;--;--;--;--;
2019-03-02;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.19;107.44;12.67;119.82;20.10;133.26;25.98;148.14;29.72;164.45;30.85;181.65;29.23;198.76;25.07;214.84;18.88;229.45;11.23;242.68;2.63;254.93;--;--;--;--;--;--;
2019-03-03;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.53;107.25;13.01;119.65;20.47;133.13;26.36;148.05;30.10;164.43;31.23;181.72;29.59;198.90;25.41;215.04;19.19;229.69;11.52;242.94;2.90;255.20;--;--;--;--;--;--;
2019-03-04;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.87;107.07;13.37;119.48;20.83;132.99;26.74;147.97;30.49;164.42;31.62;181.79;29.96;199.05;25.75;215.25;19.51;229.93;11.81;243.20;3.18;255.48;--;--;--;--;--;--;
2019-03-05;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.21;106.88;13.72;119.31;21.20;132.86;27.12;147.88;30.88;164.41;32.00;181.86;30.32;199.20;26.09;215.46;19.82;230.18;12.10;243.47;3.45;255.75;--;--;--;--;--;--;
2019-03-06;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.55;106.70;14.08;119.15;21.57;132.72;27.50;147.80;31.27;164.40;32.39;181.94;30.69;199.36;26.43;215.67;20.13;230.43;12.39;243.74;3.73;256.03;--;--;--;--;--;--;
2019-03-07;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.90;106.51;14.43;118.98;21.95;132.59;27.89;147.72;31.66;164.39;32.77;182.02;31.06;199.52;26.77;215.89;20.44;230.68;12.68;244.01;4.00;256.31;--;--;--;--;--;--;
2019-03-08;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.25;106.33;14.79;118.81;22.32;132.45;28.27;147.63;32.06;164.38;33.16;182.10;31.43;199.68;27.11;216.11;20.76;230.93;12.97;244.28;4.28;256.60;--;--;--;--;--;--;
2019-03-09;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.60;106.14;15.15;118.65;22.69;132.32;28.66;147.55;32.45;164.38;33.55;182.18;31.80;199.85;27.45;216.34;21.07;231.19;13.26;244.56;4.55;256.88;--;--;--;--;--;--;
2019-03-10;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.95;105.96;15.52;118.48;23.07;132.18;29.05;147.47;32.85;164.37;33.94;182.27;32.17;200.02;27.79;216.57;21.38;231.46;13.55;244.84;4.83;257.17;--;--;--;--;--;--;
2019-03-11;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.31;105.78;15.88;118.32;23.45;132.05;29.45;147.39;33.25;164.37;34.33;182.36;32.54;200.20;28.13;216.80;21.69;231.72;13.84;245.12;5.10;257.46;--;--;--;--;--;--;
2019-03-12;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;7.66;105.60;16.25;118.15;23.83;131.92;29.84;147.31;33.64;164.37;34.72;182.45;32.91;200.37;28.48;217.03;22.01;231.99;14.12;245.40;5.37;257.75;--;--;--;--;--;--;
2019-03-13;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;8.02;105.41;16.61;117.99;24.21;131.78;30.23;147.23;34.04;164.37;35.12;182.55;33.28;200.55;28.82;217.27;22.32;232.26;14.41;245.69;5.65;258.05;--;--;--;--;--;--;
2019-03-14;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.75;93.31;8.37;105.23;16.98;117.82;24.59;131.65;30.63;147.16;34.44;164.37;35.51;182.65;33.65;200.73;29.16;217.51;22.63;232.53;14.70;245.98;5.92;258.34;--;--;--;--;--;--;
2019-03-15;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.40;93.12;8.73;105.05;17.35;117.66;24.97;131.52;31.02;147.08;34.84;164.38;35.90;182.75;34.02;200.92;29.50;217.76;22.94;232.81;14.99;246.27;6.19;258.64;--;--;--;--;--;--;
2019-03-16;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;-0.05;92.93;9.09;104.87;17.72;117.49;25.36;131.39;31.42;147.00;35.25;164.38;36.29;182.85;34.39;201.11;29.83;218.01;23.25;233.09;15.27;246.56;6.46;258.93;--;--;--;--;--;--;
2019-03-17;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.31;92.74;9.45;104.69;18.09;117.33;25.74;131.25;31.81;146.92;35.65;164.39;36.69;182.95;34.76;201.30;30.17;218.26;23.56;233.37;15.56;246.85;6.74;259.23;--;--;--;--;--;--;
2019-03-18;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.66;92.55;9.81;104.51;18.46;117.16;26.12;131.12;32.21;146.85;36.05;164.39;37.08;183.06;35.12;201.50;30.51;218.51;23.86;233.65;15.84;247.15;7.01;259.53;--;--;--;--;--;--;
2019-03-19;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.02;92.37;10.17;104.33;18.83;117.00;26.51;130.99;32.61;146.77;36.45;164.40;37.47;183.17;35.49;201.69;30.85;218.76;24.17;233.94;16.13;247.44;7.28;259.83;--;--;--;--;--;--;
2019-03-20;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.38;92.18;10.53;104.15;19.20;116.83;26.89;130.85;33.00;146.69;36.85;164.41;37.86;183.28;35.86;201.89;31.18;219.02;24.48;234.22;16.41;247.74;7.55;260.13;--;--;--;--;--;--;
2019-03-21;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;1.73;92.00;10.89;103.97;19.57;116.67;27.27;130.72;33.40;146.62;37.26;164.42;38.26;183.39;36.23;202.09;31.52;219.28;24.78;234.51;16.69;248.04;7.81;260.43;--;--;--;--;--;--;
2019-03-22;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.09;91.81;11.25;103.78;19.94;116.50;27.66;130.58;33.80;146.54;37.66;164.43;38.65;183.50;36.60;202.30;31.85;219.54;25.08;234.80;16.97;248.34;8.08;260.74;--;--;--;--;--;--;
2019-03-23;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.45;91.63;11.62;103.60;20.31;116.34;28.04;130.45;34.19;146.46;38.06;164.44;39.04;183.62;36.96;202.50;32.19;219.81;25.39;235.09;17.25;248.64;8.35;261.04;--;--;--;--;--;--;
2019-03-24;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;2.80;91.44;11.98;103.42;20.68;116.17;28.43;130.32;34.59;146.38;38.46;164.45;39.43;183.73;37.33;202.71;32.52;220.07;25.69;235.39;17.53;248.94;8.62;261.34;-0.60;273.22;--;--;--;--;
2019-03-25;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.16;91.26;12.34;103.24;21.05;116.00;28.81;130.18;34.98;146.31;38.86;164.46;39.82;183.85;37.69;202.92;32.85;220.34;25.99;235.68;17.81;249.25;8.88;261.65;-0.33;273.52;--;--;--;--;
2019-03-26;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.52;91.08;12.69;103.06;21.42;115.84;29.19;130.04;35.38;146.23;39.26;164.48;40.21;183.97;38.05;203.14;33.18;220.61;26.29;235.98;18.09;249.55;9.15;261.95;-0.07;273.82;--;--;--;--;
2019-03-27;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;3.87;90.89;13.05;102.88;21.79;115.67;29.57;129.91;35.77;146.15;39.66;164.49;40.60;184.09;38.41;203.35;33.51;220.88;26.59;236.27;18.36;249.85;9.41;262.25;0.19;274.12;--;--;--;--;
2019-03-28;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.23;90.71;13.41;102.70;22.15;115.50;29.95;129.77;36.17;146.07;40.06;164.50;40.99;184.22;38.78;203.57;33.83;221.16;26.88;236.57;18.64;250.16;9.67;262.55;0.45;274.42;--;--;--;--;
2019-03-29;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.58;90.53;13.77;102.52;22.52;115.33;30.33;129.63;36.56;145.99;40.45;164.51;41.37;184.34;39.13;203.79;34.16;221.43;27.18;236.87;18.91;250.46;9.94;262.86;0.72;274.72;--;--;--;--;
2019-03-30;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;4.93;90.35;14.12;102.34;22.88;115.17;30.71;129.49;36.95;145.91;40.85;164.53;41.76;184.46;39.49;204.01;34.48;221.71;27.47;237.17;19.18;250.77;10.20;263.16;0.98;275.02;--;--;--;--;
2019-03-31;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.28;90.16;14.48;102.16;23.25;115.00;31.09;129.35;37.34;145.83;41.25;164.54;42.14;184.59;39.85;204.23;34.81;221.99;27.76;237.47;19.45;251.07;10.46;263.46;1.24;275.32;--;--;--;--;
2019-04-01;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.63;89.98;14.83;101.98;23.61;114.83;31.46;129.21;37.73;145.75;41.64;164.55;42.52;184.72;40.20;204.45;35.13;222.26;28.05;237.77;19.72;251.37;10.72;263.76;1.49;275.61;--;--;--;--;
2019-04-02;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;5.98;89.80;15.18;101.80;23.97;114.66;31.83;129.07;38.12;145.67;42.03;164.57;42.90;184.84;40.56;204.67;35.45;222.54;28.34;238.07;19.99;251.68;10.97;264.06;1.75;275.91;--;--;--;--;
2019-04-03;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;6.33;89.62;15.53;101.62;24.33;114.49;32.21;128.93;38.50;145.58;42.42;164.58;43.28;184.97;40.91;204.90;35.76;222.82;28.63;238.37;20.26;251.98;11.23;264.36;2.01;276.20;--;--;--;--;
